Data Image Name;Original Image Name
1483.jpg;images/ADE/training/shopping_and_dining/delicatessen/ADE_train_00006631.jpg
1484.jpg;images/ADE/training/shopping_and_dining/bar/ADE_train_00002380.jpg
1485.jpg;images/ADE/training/urban/street/ADE_train_00017056.jpg
1486.jpg;images/ADE/training/unclassified/misc/ADE_train_00012343.jpg
1487.jpg;images/ADE/training/transportation/dining_car/ADE_train_00006832.jpg
1488.jpg;images/ADE/validation/unclassified/misc/ADE_val_00001572.jpg
1489.jpg;images/ADE/training/urban/street/ADE_train_00016993.jpg
1490.jpg;images/ADE/training/sports_and_leisure/locker_room/ADE_frame_00000207.jpg
1491.jpg;images/ADE/training/urban/street/ADE_train_00016897.jpg
1492.jpg;images/ADE/training/urban/street/ADE_train_00017894.jpg
1493.jpg;images/ADE/training/urban/street/ADE_train_00016898.jpg
1494.jpg;images/ADE/validation/unclassified/misc/ADE_val_00000593.jpg
1495.jpg;images/ADE/training/urban/office_building/ADE_train_00014124.jpg
1496.jpg;images/ADE/validation/urban/street/ADE_val_00000807.jpg
1497.jpg;images/ADE/training/urban/strip_mall/ADE_train_00018899.jpg
1498.jpg;images/ADE/training/home_or_hotel/childs_room/ADE_train_00005472.jpg
1499.jpg;images/ADE/training/urban/freeway/ADE_frame_00000160.jpg
1500.jpg;images/ADE/validation/transportation/airport_ticket_counter/ADE_val_00000012.jpg
1501.jpg;images/ADE/training/sports_and_leisure/volleyball_court__indoor/ADE_train_00019581.jpg
1502.jpg;images/ADE/training/urban/street/ADE_train_00018581.jpg
1503.jpg;images/ADE/training/urban/street/ADE_train_00017032.jpg
1504.jpg;images/ADE/validation/shopping_and_dining/bar/ADE_val_00000070.jpg
1505.jpg;images/ADE/training/urban/street/ADE_train_00017829.jpg
1506.jpg;images/ADE/training/urban/street/ADE_train_00017139.jpg
1507.jpg;images/ADE/training/work_place/anechoic_chamber/ADE_train_00001402.jpg
1508.jpg;images/ADE/training/urban/street/ADE_train_00016867.jpg
1509.jpg;images/ADE/validation/work_place/reception/ADE_val_00000725.jpg
1510.jpg;images/ADE/validation/urban/street/ADE_val_00000827.jpg
1511.jpg;images/ADE/training/urban/carport__freestanding/ADE_train_00005123.jpg
1512.jpg;images/ADE/training/urban/street/ADE_train_00016962.jpg
1513.jpg;images/ADE/training/sports_and_leisure/golf_course/ADE_frame_00000168.jpg
1514.jpg;images/ADE/training/shopping_and_dining/shoe_shop/ADE_frame_00000259.jpg
1515.jpg;images/ADE/training/nature_landscape/cliff/ADE_frame_00000110.jpg
1516.jpg;images/ADE/training/urban/highway/ADE_train_00008999.jpg
1517.jpg;images/ADE/training/urban/street/ADE_train_00017881.jpg
1518.jpg;images/ADE/training/urban/street/ADE_train_00017173.jpg
1519.jpg;images/ADE/training/nature_landscape/creek/ADE_frame_00000122.jpg
1520.jpg;images/ADE/training/shopping_and_dining/ice_cream_parlor/ADE_train_00009765.jpg
1521.jpg;images/ADE/validation/shopping_and_dining/food_court/ADE_val_00001359.jpg
1522.jpg;images/ADE/validation/urban/bazaar__outdoor/ADE_val_00001111.jpg
1523.jpg;images/ADE/training/urban/street/ADE_train_00018437.jpg
1524.jpg;images/ADE/training/urban/street/ADE_train_00017180.jpg
1525.jpg;images/ADE/training/urban/street/ADE_train_00016964.jpg
1526.jpg;images/ADE/training/urban/strip_mall/ADE_train_00018903.jpg
1527.jpg;images/ADE/validation/nature_landscape/hot_spring/ADE_val_00000427.jpg
1528.jpg;images/ADE/training/sports_and_leisure/batters_box/ADE_train_00003021.jpg
1529.jpg;images/ADE/training/urban/street/ADE_train_00017651.jpg
1530.jpg;images/ADE/training/urban/street/ADE_train_00017422.jpg
1531.jpg;images/ADE/training/urban/street/ADE_train_00017642.jpg
1532.jpg;images/ADE/training/urban/street/ADE_train_00018504.jpg
1533.jpg;images/ADE/validation/urban/street/ADE_val_00001838.jpg
1534.jpg;images/ADE/training/nature_landscape/mountain_path/ADE_frame_00000213.jpg
1535.jpg;images/ADE/training/urban/street/ADE_train_00017777.jpg
1536.jpg;images/ADE/training/urban/street/ADE_train_00017625.jpg
1537.jpg;images/ADE/training/urban/street/ADE_train_00017581.jpg
1538.jpg;images/ADE/training/urban/street/ADE_train_00017830.jpg
1539.jpg;images/ADE/validation/urban/auto_mechanics__outdoor/ADE_val_00000052.jpg
1540.jpg;images/ADE/training/urban/street/ADE_train_00017587.jpg
1541.jpg;images/ADE/validation/transportation/airport_terminal/ADE_val_00000011.jpg
1542.jpg;images/ADE/training/urban/street/ADE_train_00018603.jpg
1543.jpg;images/ADE/training/urban/street/ADE_train_00017096.jpg
1544.jpg;images/ADE/training/cultural/art_studio/ADE_train_00001732.jpg
1545.jpg;images/ADE/training/urban/street/ADE_train_00017178.jpg
1546.jpg;images/ADE/validation/urban/roof/ADE_val_00001733.jpg
1547.jpg;images/ADE/training/work_place/assembly_line/ADE_train_00001845.jpg
1548.jpg;images/ADE/training/urban/street/ADE_train_00018291.jpg
1549.jpg;images/ADE/training/urban/street/ADE_train_00017107.jpg
1550.jpg;images/ADE/training/nature_landscape/mountain_path/ADE_frame_00000214.jpg
1551.jpg;images/ADE/validation/sports_and_leisure/carrousel/ADE_val_00000229.jpg
1552.jpg;images/ADE/training/transportation/galley/ADE_frame_00000165.jpg
1553.jpg;images/ADE/training/work_place/darkroom/ADE_train_00006608.jpg
1554.jpg;images/ADE/training/urban/street/ADE_train_00017623.jpg
1555.jpg;images/ADE/training/cultural/art_studio/ADE_train_00001783.jpg
1556.jpg;images/ADE/training/urban/street/ADE_train_00017518.jpg
1557.jpg;images/ADE/training/urban/street/ADE_train_00017732.jpg
1558.jpg;images/ADE/validation/urban/street/ADE_val_00000995.jpg
1559.jpg;images/ADE/training/cultural/art_gallery/ADE_train_00001692.jpg
1560.jpg;images/ADE/training/urban/street/ADE_train_00017840.jpg
1561.jpg;images/ADE/training/shopping_and_dining/shoe_shop/ADE_train_00016230.jpg
1562.jpg;images/ADE/training/urban/street/ADE_train_00017149.jpg
1563.jpg;images/ADE/training/urban/street/ADE_train_00018553.jpg
1564.jpg;images/ADE/training/urban/street/ADE_train_00017510.jpg
1565.jpg;images/ADE/training/work_place/reception/ADE_train_00015768.jpg
1566.jpg;images/ADE/validation/unclassified/misc/ADE_val_00001593.jpg
1567.jpg;images/ADE/training/shopping_and_dining/canteen/ADE_train_00005044.jpg
1568.jpg;images/ADE/training/cultural/art_gallery/ADE_train_00001662.jpg
1569.jpg;images/ADE/training/urban/flea_market__outdoor/ADE_train_00007960.jpg
1570.jpg;images/ADE/training/urban/street/ADE_train_00016939.jpg
1571.jpg;images/ADE/training/urban/street/ADE_train_00017636.jpg
1572.jpg;images/ADE/validation/unclassified/misc/ADE_val_00000584.jpg
1573.jpg;images/ADE/training/unclassified/misc/ADE_train_00012323.jpg
1574.jpg;images/ADE/training/urban/street/ADE_train_00017699.jpg
1575.jpg;images/ADE/training/home_or_hotel/hotel_room/ADE_train_00009670.jpg
1576.jpg;images/ADE/training/urban/street/ADE_train_00016896.jpg
1577.jpg;images/ADE/training/shopping_and_dining/fitting_room__interior/ADE_train_00007932.jpg
1578.jpg;images/ADE/validation/shopping_and_dining/supermarket/ADE_val_00001878.jpg
1579.jpg;images/ADE/training/cultural/art_school/ADE_train_00001713.jpg
1580.jpg;images/ADE/training/urban/street/ADE_train_00017977.jpg
1581.jpg;images/ADE/training/urban/restaurant_patio/ADE_train_00015824.jpg
1582.jpg;images/ADE/training/urban/street/ADE_train_00018461.jpg
1583.jpg;images/ADE/training/shopping_and_dining/bookstore/ADE_frame_00000053.jpg
1584.jpg;images/ADE/validation/sports_and_leisure/ballroom/ADE_val_00001064.jpg
1585.jpg;images/ADE/training/sports_and_leisure/bullring/ADE_frame_00000063.jpg
1586.jpg;images/ADE/training/unclassified/misc/ADE_train_00012452.jpg
1587.jpg;images/ADE/training/urban/bridge/ADE_train_00004567.jpg
1588.jpg;images/ADE/validation/cultural/church__indoor/ADE_val_00001247.jpg
1589.jpg;images/ADE/training/cultural/art_gallery/ADE_train_00001637.jpg
1590.jpg;images/ADE/training/urban/street/ADE_train_00018616.jpg
1591.jpg;images/ADE/training/sports_and_leisure/firing_range__indoor/ADE_train_00007887.jpg
1592.jpg;images/ADE/training/urban/diner__outdoor/ADE_train_00006732.jpg
1593.jpg;images/ADE/training/urban/street/ADE_train_00018637.jpg
1594.jpg;images/ADE/validation/cultural/jury_box/ADE_val_00001453.jpg
1595.jpg;images/ADE/training/cultural/art_studio/ADE_train_00001740.jpg
1596.jpg;images/ADE/training/cultural/art_gallery/ADE_train_00001652.jpg
1597.jpg;images/ADE/training/urban/cabin__outdoor/ADE_train_00004943.jpg
1598.jpg;images/ADE/validation/transportation/departure_lounge/ADE_val_00001298.jpg
1599.jpg;images/ADE/training/urban/street/ADE_train_00017856.jpg
1600.jpg;images/ADE/training/shopping_and_dining/bar/ADE_train_00002390.jpg
1601.jpg;images/ADE/training/unclassified/misc/ADE_train_00012453.jpg
1602.jpg;images/ADE/training/urban/roundabout/ADE_train_00016006.jpg
1603.jpg;images/ADE/validation/urban/street/ADE_val_00000788.jpg
1604.jpg;images/ADE/training/cultural/pulpit/ADE_train_00015622.jpg
1605.jpg;images/ADE/training/cultural/museum__indoor/ADE_train_00012247.jpg
1606.jpg;images/ADE/training/urban/street/ADE_train_00017402.jpg
1607.jpg;images/ADE/training/shopping_and_dining/barbershop/ADE_train_00002425.jpg
1608.jpg;images/ADE/training/transportation/bus_interior/ADE_frame_00000067.jpg
1609.jpg;images/ADE/training/urban/street/ADE_train_00017737.jpg
1610.jpg;images/ADE/training/unclassified/misc/ADE_train_00012555.jpg
1611.jpg;images/ADE/training/urban/street/ADE_train_00017123.jpg
1612.jpg;images/ADE/training/urban/roundabout/ADE_train_00015972.jpg
1613.jpg;images/ADE/training/urban/fire_station/ADE_frame_00000145.jpg
1614.jpg;images/ADE/training/urban/irrigation_ditch/ADE_train_00009904.jpg
1615.jpg;images/ADE/training/urban/parking_lot/ADE_train_00015123.jpg
1616.jpg;images/ADE/training/urban/plaza/ADE_train_00015440.jpg
1617.jpg;images/ADE/training/urban/street/ADE_train_00017377.jpg
1618.jpg;images/ADE/training/urban/street/ADE_train_00018512.jpg
1619.jpg;images/ADE/training/urban/street/ADE_train_00016899.jpg
1620.jpg;images/ADE/validation/urban/alley/ADE_val_00001013.jpg
1621.jpg;images/ADE/training/urban/street/ADE_train_00017517.jpg
1622.jpg;images/ADE/training/urban/street/ADE_train_00018354.jpg
1623.jpg;images/ADE/training/urban/street/ADE_train_00017378.jpg
1624.jpg;images/ADE/training/urban/street/ADE_train_00017442.jpg
1625.jpg;images/ADE/training/urban/apartment_building__outdoor/ADE_train_00001430.jpg
1626.jpg;images/ADE/training/unclassified/stadium_soccer/ADE_frame_00000273.jpg
1627.jpg;images/ADE/training/urban/street/ADE_train_00017122.jpg
1628.jpg;images/ADE/training/work_place/assembly_line/ADE_train_00001843.jpg
1629.jpg;images/ADE/training/transportation/tunnel__road_indoor/ADE_train_00019377.jpg
1630.jpg;images/ADE/training/urban/street/ADE_train_00017796.jpg
1631.jpg;images/ADE/training/unclassified/balcony_exterior/ADE_frame_00000020.jpg
1632.jpg;images/ADE/training/shopping_and_dining/auto_showroom/ADE_train_00002042.jpg
1633.jpg;images/ADE/training/cultural/archive/ADE_train_00001570.jpg
1634.jpg;images/ADE/training/transportation/subway_station__platform/ADE_train_00018958.jpg
1635.jpg;images/ADE/training/urban/street/ADE_train_00018146.jpg
1636.jpg;images/ADE/training/urban/street/ADE_train_00017208.jpg
1637.jpg;images/ADE/validation/shopping_and_dining/shopping_mall__indoor/ADE_val_00000749.jpg
1638.jpg;images/ADE/training/urban/street/ADE_train_00017559.jpg
1639.jpg;images/ADE/training/urban/street/ADE_train_00018392.jpg
1640.jpg;images/ADE/validation/urban/street/ADE_val_00001859.jpg
1641.jpg;images/ADE/validation/sports_and_leisure/badminton_court__outdoor/ADE_val_00001055.jpg
1642.jpg;images/ADE/training/urban/street/ADE_train_00018456.jpg
1643.jpg;images/ADE/training/cultural/witness_stand/ADE_train_00020089.jpg
1644.jpg;images/ADE/training/urban/market__outdoor/ADE_train_00011682.jpg
1645.jpg;images/ADE/training/unclassified/library_indoor/ADE_frame_00000206.jpg
1646.jpg;images/ADE/training/urban/street/ADE_train_00017805.jpg
1647.jpg;images/ADE/training/urban/bank__outdoor/ADE_train_00002315.jpg
1648.jpg;images/ADE/training/urban/street/ADE_train_00017078.jpg
1649.jpg;images/ADE/training/home_or_hotel/hotel_room/ADE_frame_00000185.jpg
1650.jpg;images/ADE/training/urban/street/ADE_train_00017463.jpg
1651.jpg;images/ADE/validation/urban/street/ADE_val_00000791.jpg
1652.jpg;images/ADE/training/urban/street/ADE_train_00018342.jpg
1653.jpg;images/ADE/training/home_or_hotel/closet/ADE_train_00005711.jpg
1654.jpg;images/ADE/training/unclassified/misc/ADE_train_00012767.jpg
1655.jpg;images/ADE/training/urban/street/ADE_train_00017225.jpg
1656.jpg;images/ADE/training/urban/street/ADE_train_00017088.jpg
1657.jpg;images/ADE/training/unclassified/misc/ADE_train_00012696.jpg
1658.jpg;images/ADE/training/unclassified/basketball_court_indoor/ADE_frame_00000039.jpg
1659.jpg;images/ADE/training/urban/restaurant_patio/ADE_train_00015835.jpg
1660.jpg;images/ADE/training/urban/street/ADE_train_00017250.jpg
1661.jpg;images/ADE/training/unclassified/misc/ADE_train_00012903.jpg
1662.jpg;images/ADE/training/urban/army_base/ADE_frame_00000011.jpg
1663.jpg;images/ADE/training/urban/street/ADE_train_00017827.jpg
1664.jpg;images/ADE/training/sports_and_leisure/driving_range__indoor/ADE_train_00007479.jpg
1665.jpg;images/ADE/training/urban/street/ADE_train_00017994.jpg
1666.jpg;images/ADE/validation/urban/street/ADE_val_00001843.jpg
1667.jpg;images/ADE/validation/urban/building_facade/ADE_val_00000213.jpg
1668.jpg;images/ADE/validation/home_or_hotel/poolroom__home/ADE_val_00001713.jpg
1669.jpg;images/ADE/training/sports_and_leisure/golf_course/ADE_train_00008668.jpg
1670.jpg;images/ADE/training/work_place/hatchery/ADE_train_00008922.jpg
1671.jpg;images/ADE/training/urban/street/ADE_train_00017028.jpg
1672.jpg;images/ADE/validation/urban/street/ADE_val_00001819.jpg
aachen_000000_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000000_000019_leftImg8bit.png
aachen_000003_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000003_000019_leftImg8bit.png
aachen_000005_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000005_000019_leftImg8bit.png
aachen_000011_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000011_000019_leftImg8bit.png
aachen_000014_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000014_000019_leftImg8bit.png
aachen_000015_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000015_000019_leftImg8bit.png
aachen_000016_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000016_000019_leftImg8bit.png
aachen_000017_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000017_000019_leftImg8bit.png
aachen_000019_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000019_000019_leftImg8bit.png
aachen_000021_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000021_000019_leftImg8bit.png
aachen_000022_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000022_000019_leftImg8bit.png
aachen_000024_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000024_000019_leftImg8bit.png
aachen_000027_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000027_000019_leftImg8bit.png
aachen_000030_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000030_000019_leftImg8bit.png
aachen_000031_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000031_000019_leftImg8bit.png
aachen_000035_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000035_000019_leftImg8bit.png
aachen_000039_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000039_000019_leftImg8bit.png
aachen_000041_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000041_000019_leftImg8bit.png
aachen_000042_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000042_000019_leftImg8bit.png
aachen_000043_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000043_000019_leftImg8bit.png
aachen_000049_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000049_000019_leftImg8bit.png
aachen_000050_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000050_000019_leftImg8bit.png
aachen_000052_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000052_000019_leftImg8bit.png
aachen_000065_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000065_000019_leftImg8bit.png
aachen_000066_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000066_000019_leftImg8bit.png
aachen_000071_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000071_000019_leftImg8bit.png
aachen_000074_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000074_000019_leftImg8bit.png
aachen_000077_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000077_000019_leftImg8bit.png
aachen_000078_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000078_000019_leftImg8bit.png
aachen_000081_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000081_000019_leftImg8bit.png
aachen_000084_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000084_000019_leftImg8bit.png
aachen_000085_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000085_000019_leftImg8bit.png
aachen_000087_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000087_000019_leftImg8bit.png
aachen_000089_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000089_000019_leftImg8bit.png
aachen_000090_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000090_000019_leftImg8bit.png
aachen_000091_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000091_000019_leftImg8bit.png
aachen_000092_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000092_000019_leftImg8bit.png
aachen_000094_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000094_000019_leftImg8bit.png
aachen_000095_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000095_000019_leftImg8bit.png
aachen_000096_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000096_000019_leftImg8bit.png
aachen_000097_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000097_000019_leftImg8bit.png
aachen_000098_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000098_000019_leftImg8bit.png
aachen_000099_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000099_000019_leftImg8bit.png
aachen_000102_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000102_000019_leftImg8bit.png
aachen_000103_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000103_000019_leftImg8bit.png
aachen_000105_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000105_000019_leftImg8bit.png
aachen_000106_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000106_000019_leftImg8bit.png
aachen_000107_000019_leftImg8bit.png;leftImg8bit/train/aachen/aachen_000107_000019_leftImg8bit.png
bochum_000000_000313_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_000313_leftImg8bit.png
bochum_000000_000600_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_000600_leftImg8bit.png
bochum_000000_002293_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_002293_leftImg8bit.png
bochum_000000_002562_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_002562_leftImg8bit.png
bochum_000000_003674_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_003674_leftImg8bit.png
bochum_000000_004748_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_004748_leftImg8bit.png
bochum_000000_005936_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_005936_leftImg8bit.png
bochum_000000_006026_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_006026_leftImg8bit.png
bochum_000000_006484_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_006484_leftImg8bit.png
bochum_000000_006746_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_006746_leftImg8bit.png
bochum_000000_008162_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_008162_leftImg8bit.png
bochum_000000_008804_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_008804_leftImg8bit.png
bochum_000000_011255_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_011255_leftImg8bit.png
bochum_000000_015038_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_015038_leftImg8bit.png
bochum_000000_015880_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_015880_leftImg8bit.png
bochum_000000_016125_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_016125_leftImg8bit.png
bochum_000000_016260_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_016260_leftImg8bit.png
bochum_000000_016758_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_016758_leftImg8bit.png
bochum_000000_017216_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_017216_leftImg8bit.png
bochum_000000_020899_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_020899_leftImg8bit.png
bochum_000000_021070_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_021070_leftImg8bit.png
bochum_000000_021325_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_021325_leftImg8bit.png
bochum_000000_021606_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_021606_leftImg8bit.png
bochum_000000_023040_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_023040_leftImg8bit.png
bochum_000000_023435_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_023435_leftImg8bit.png
bochum_000000_024343_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_024343_leftImg8bit.png
bochum_000000_025746_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_025746_leftImg8bit.png
bochum_000000_025833_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_025833_leftImg8bit.png
bochum_000000_027057_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_027057_leftImg8bit.png
bochum_000000_027951_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_027951_leftImg8bit.png
bochum_000000_028297_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_028297_leftImg8bit.png
bochum_000000_028764_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_028764_leftImg8bit.png
bochum_000000_029721_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_029721_leftImg8bit.png
bochum_000000_031477_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_031477_leftImg8bit.png
bochum_000000_032169_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_032169_leftImg8bit.png
bochum_000000_033331_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_033331_leftImg8bit.png
bochum_000000_033714_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_033714_leftImg8bit.png
bochum_000000_034936_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_034936_leftImg8bit.png
bochum_000000_035958_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_035958_leftImg8bit.png
bochum_000000_036606_leftImg8bit.png;leftImg8bit/train/bochum/bochum_000000_036606_leftImg8bit.png
bremen_000004_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000004_000019_leftImg8bit.png
bremen_000005_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000005_000019_leftImg8bit.png
bremen_000006_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000006_000019_leftImg8bit.png
bremen_000010_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000010_000019_leftImg8bit.png
bremen_000012_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000012_000019_leftImg8bit.png
bremen_000013_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000013_000019_leftImg8bit.png
bremen_000020_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000020_000019_leftImg8bit.png
bremen_000023_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000023_000019_leftImg8bit.png
bremen_000026_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000026_000019_leftImg8bit.png
bremen_000030_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000030_000019_leftImg8bit.png
bremen_000031_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000031_000019_leftImg8bit.png
bremen_000034_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000034_000019_leftImg8bit.png
bremen_000037_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000037_000019_leftImg8bit.png
bremen_000038_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000038_000019_leftImg8bit.png
bremen_000042_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000042_000019_leftImg8bit.png
bremen_000044_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000044_000019_leftImg8bit.png
bremen_000045_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000045_000019_leftImg8bit.png
bremen_000049_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000049_000019_leftImg8bit.png
bremen_000050_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000050_000019_leftImg8bit.png
bremen_000051_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000051_000019_leftImg8bit.png
bremen_000052_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000052_000019_leftImg8bit.png
bremen_000053_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000053_000019_leftImg8bit.png
bremen_000054_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000054_000019_leftImg8bit.png
bremen_000061_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000061_000019_leftImg8bit.png
bremen_000063_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000063_000019_leftImg8bit.png
bremen_000067_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000067_000019_leftImg8bit.png
bremen_000068_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000068_000019_leftImg8bit.png
bremen_000069_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000069_000019_leftImg8bit.png
bremen_000070_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000070_000019_leftImg8bit.png
bremen_000072_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000072_000019_leftImg8bit.png
bremen_000073_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000073_000019_leftImg8bit.png
bremen_000076_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000076_000019_leftImg8bit.png
bremen_000077_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000077_000019_leftImg8bit.png
bremen_000079_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000079_000019_leftImg8bit.png
bremen_000080_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000080_000019_leftImg8bit.png
bremen_000081_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000081_000019_leftImg8bit.png
bremen_000082_000019_leftImg8bit.png;leftImg8bit/train/bremen/bremen_000082_000019_leftImg8bit.png
